Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO207 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	C1_MO2 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PERVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	PUO161 (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
20384	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.237e+05	0	0	0	0	0	0	0	0	5.596e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.612e+04	0	0	0	0	0	0	0	0	0	8.697e+04	1.303e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20412	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.239e+05	0	0	0	0	0	0	0	0	5.607e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.617e+04	0	0	0	0	0	0	0	0	0	8.709e+04	1.304e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20440	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.241e+05	0	0	0	0	0	0	0	0	5.618e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.623e+04	0	0	0	0	0	0	0	0	0	8.721e+04	1.306e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20468	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.242e+05	0	0	0	0	0	0	0	0	5.629e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.628e+04	0	0	0	0	0	0	0	0	0	8.733e+04	1.308e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20496	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.244e+05	0	0	0	0	0	0	0	0	5.64e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.633e+04	0	0	0	0	0	0	0	0	0	8.745e+04	1.31e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20524	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.246e+05	0	0	0	0	0	0	0	0	5.651e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.639e+04	0	0	0	0	0	0	0	0	0	8.757e+04	1.312e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20552	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.247e+05	0	0	0	0	0	0	0	0	5.662e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.644e+04	0	0	0	0	0	0	0	0	0	8.769e+04	1.313e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20580	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.249e+05	0	0	0	0	0	0	0	0	5.673e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.649e+04	0	0	0	0	0	0	0	0	0	8.781e+04	1.315e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20608	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.251e+05	0	0	0	0	0	0	0	0	5.685e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.655e+04	0	0	0	0	0	0	0	0	0	8.793e+04	1.317e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20636	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.252e+05	0	0	0	0	0	0	0	0	5.696e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66e+04	0	0	0	0	0	0	0	0	0	8.805e+04	1.319e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20664	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.254e+05	0	0	0	0	0	0	0	0	5.707e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.665e+04	0	0	0	0	0	0	0	0	0	8.817e+04	1.32e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20692	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.256e+05	0	0	0	0	0	0	0	0	5.718e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67e+04	0	0	0	0	0	0	0	0	0	8.829e+04	1.322e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20720	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.258e+05	0	0	0	0	0	0	0	0	5.729e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.676e+04	0	0	0	0	0	0	0	0	0	8.841e+04	1.324e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20748	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.259e+05	0	0	0	0	0	0	0	0	5.74e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.681e+04	0	0	0	0	0	0	0	0	0	8.853e+04	1.326e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20776	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.261e+05	0	0	0	0	0	0	0	0	5.751e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.686e+04	0	0	0	0	0	0	0	0	0	8.865e+04	1.328e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20804	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.263e+05	0	0	0	0	0	0	0	0	5.762e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.692e+04	0	0	0	0	0	0	0	0	0	8.877e+04	1.329e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20832	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.264e+05	0	0	0	0	0	0	0	0	5.773e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.697e+04	0	0	0	0	0	0	0	0	0	8.889e+04	1.331e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20860	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.266e+05	0	0	0	0	0	0	0	0	5.785e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.702e+04	0	0	0	0	0	0	0	0	0	8.9e+04	1.333e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20888	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.268e+05	0	0	0	0	0	0	0	0	5.796e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.708e+04	0	0	0	0	0	0	0	0	0	8.912e+04	1.335e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20916	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.269e+05	0	0	0	0	0	0	0	0	5.807e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.713e+04	0	0	0	0	0	0	0	0	0	8.924e+04	1.337e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20944	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.271e+05	0	0	0	0	0	0	0	0	5.818e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.718e+04	0	0	0	0	0	0	0	0	0	8.936e+04	1.338e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20972	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.273e+05	0	0	0	0	0	0	0	0	5.829e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.723e+04	0	0	0	0	0	0	0	0	0	8.948e+04	1.34e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21000	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.275e+05	0	0	0	0	0	0	0	0	5.84e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.729e+04	0	0	0	0	0	0	0	0	0	8.96e+04	1.342e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21028	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.276e+05	0	0	0	0	0	0	0	0	5.851e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.734e+04	0	0	0	0	0	0	0	0	0	8.972e+04	1.344e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21056	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.278e+05	0	0	0	0	0	0	0	0	5.863e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.739e+04	0	0	0	0	0	0	0	0	0	8.984e+04	1.346e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21084	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28e+05	0	0	0	0	0	0	0	0	5.874e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.745e+04	0	0	0	0	0	0	0	0	0	8.996e+04	1.347e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21112	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.281e+05	0	0	0	0	0	0	0	0	5.885e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75e+04	0	0	0	0	0	0	0	0	0	9.008e+04	1.349e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21140	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.283e+05	0	0	0	0	0	0	0	0	5.896e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.755e+04	0	0	0	0	0	0	0	0	0	9.02e+04	1.351e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21168	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.285e+05	0	0	0	0	0	0	0	0	5.907e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76e+04	0	0	0	0	0	0	0	0	0	9.032e+04	1.353e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21196	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.286e+05	0	0	0	0	0	0	0	0	5.919e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.766e+04	0	0	0	0	0	0	0	0	0	9.044e+04	1.354e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21224	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.288e+05	0	0	0	0	0	0	0	0	5.93e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.771e+04	0	0	0	0	0	0	0	0	0	9.056e+04	1.356e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21252	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29e+05	0	0	0	0	0	0	0	0	5.941e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.776e+04	0	0	0	0	0	0	0	0	0	9.068e+04	1.358e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21280	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.292e+05	0	0	0	0	0	0	0	0	5.952e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.782e+04	0	0	0	0	0	0	0	0	0	9.08e+04	1.36e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21308	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.293e+05	0	0	0	0	0	0	0	0	5.964e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.787e+04	0	0	0	0	0	0	0	0	0	9.092e+04	1.362e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21336	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.295e+05	0	0	0	0	0	0	0	0	5.975e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.792e+04	0	0	0	0	0	0	0	0	0	9.104e+04	1.363e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21364	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.297e+05	0	0	0	0	0	0	0	0	5.986e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.797e+04	0	0	0	0	0	0	0	0	0	9.116e+04	1.365e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21392	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.298e+05	0	0	0	0	0	0	0	0	5.997e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.803e+04	0	0	0	0	0	0	0	0	0	9.127e+04	1.367e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21420	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3e+05	0	0	0	0	0	0	0	0	6.008e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.808e+04	0	0	0	0	0	0	0	0	0	9.139e+04	1.369e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21448	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.302e+05	0	0	0	0	0	0	0	0	6.02e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.813e+04	0	0	0	0	0	0	0	0	0	9.151e+04	1.371e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21476	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.303e+05	0	0	0	0	0	0	0	0	6.031e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.818e+04	0	0	0	0	0	0	0	0	0	9.163e+04	1.372e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21504	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.305e+05	0	0	0	0	0	0	0	0	6.042e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.824e+04	0	0	0	0	0	0	0	0	0	9.175e+04	1.374e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21532	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.307e+05	0	0	0	0	0	0	0	0	6.054e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.829e+04	0	0	0	0	0	0	0	0	0	9.187e+04	1.376e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21560	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.309e+05	0	0	0	0	0	0	0	0	6.065e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.834e+04	0	0	0	0	0	0	0	0	0	9.199e+04	1.378e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21588	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31e+05	0	0	0	0	0	0	0	0	6.076e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.839e+04	0	0	0	0	0	0	0	0	0	9.211e+04	1.379e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21616	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312e+05	0	0	0	0	0	0	0	0	6.087e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.845e+04	0	0	0	0	0	0	0	0	0	9.223e+04	1.381e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21644	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.314e+05	0	0	0	0	0	0	0	0	6.099e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85e+04	0	0	0	0	0	0	0	0	0	9.235e+04	1.383e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21672	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.315e+05	0	0	0	0	0	0	0	0	6.11e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.855e+04	0	0	0	0	0	0	0	0	0	9.247e+04	1.385e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21700	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.317e+05	0	0	0	0	0	0	0	0	6.121e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86e+04	0	0	0	0	0	0	0	0	0	9.259e+04	1.387e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21728	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.319e+05	0	0	0	0	0	0	0	0	6.133e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.866e+04	0	0	0	0	0	0	0	0	0	9.271e+04	1.388e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21756	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32e+05	0	0	0	0	0	0	0	0	6.144e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	4.871e+04	0	0	0	0	0	0	0	0	0	9.283e+04	1.39e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
